N	Total Time	Average CPE
712	9455	13.28
713	9446	13.25
714	9478	13.27
715	9653	13.50
716	9514	13.29
717	9514	13.27
718	9513	13.25
719	9546	13.28
720	9518	13.22
721	9570	13.27
722	9578	13.27
723	9587	13.26
724	9602	13.26
725	9614	13.26
726	9638	13.28
727	9651	13.28
728	9647	13.25
729	9685	13.29
730	9687	13.27
731	9999	13.68
732	9714	13.27
733	9722	13.26
734	9733	13.26
735	9753	13.27
736	12091	16.43
737	9875	13.40
738	9903	13.42
739	9913	13.41
740	9885	13.36
741	9937	13.41
742	9946	13.40
743	10183	13.71
744	9996	13.44
745	9994	13.41
746	10009	13.42
747	10004	13.39
748	10029	13.41
749	10044	13.41
750	10029	13.37
751	10057	13.39
752	10072	13.39
753	10098	13.41
754	10387	13.78
755	10009	13.26
756	10027	13.26
757	10051	13.28
758	10051	13.26
759	10090	13.29
760	10046	13.22
761	10099	13.27
762	10117	13.28
763	10123	13.27
764	12485	16.34
765	10738	14.04
766	14425	18.83
767	10208	13.31
768	10355	13.48
769	10201	13.27
770	10208	13.26
771	10224	13.26
772	10241	13.27
773	10252	13.26
774	10274	13.27
775	10280	13.26
776	10296	13.27
777	10303	13.26
778	10327	13.27
779	10339	13.27
780	10298	13.20
781	10360	13.27
782	10364	13.25
783	10390	13.27
784	12371	15.78
785	10567	13.46
786	10542	13.41
787	10545	13.40
788	11980	15.20
789	16575	21.01
790	13626	17.25
791	13275	16.78
792	13466	17.00
793	11173	14.09
794	11001	13.86
795	10980	13.81
796	11031	13.86
797	11015	13.82
798	11020	13.81
799	11106	13.90
800	11592	14.49
801	11396	14.23
802	10640	13.27
803	10648	13.26
804	10672	13.27
805	11330	14.07
806	10688	13.26
807	10876	13.48
808	11246	13.92
809	11180	13.82
810	11248	13.89
811	11213	13.83
812	11258	13.86
813	11206	13.78
814	10799	13.27
815	10815	13.27
816	10931	13.40
817	11013	13.48
818	13325	16.29
819	12747	15.56
820	10939	13.34
821	10879	13.25
822	11802	14.36
823	11646	14.15
824	10924	13.26
825	10939	13.26
826	10963	13.27
827	10965	13.26
828	10992	13.28
829	10991	13.26
830	11405	13.74
831	11159	13.43
832	11164	13.42
833	11137	13.37
834	11066	13.27
835	12550	15.03
836	12505	14.96
837	12763	15.25
838	11237	13.41
839	11244	13.40
840	12627	15.03
841	11275	13.41
842	11295	13.41
843	11312	13.42
844	11320	13.41
845	11335	13.41
846	11339	13.40
847	11814	13.95
848	11524	13.59
849	11984	14.12
850	11408	13.42
851	11412	13.41
852	11325	13.29
853	11454	13.43
854	11741	13.75
855	13801	16.14
856	13439	15.70
857	11370	13.27
858	11383	13.27
859	12603	14.67
860	11385	13.24
861	11409	13.25
862	11435	13.27
863	11453	13.27
864	12034	13.93
865	11468	13.26
866	11491	13.27
867	11927	13.76
868	12791	14.74
869	15689	18.05
870	13844	15.91
871	12930	14.85
872	11570	13.27
873	11580	13.26
874	12691	14.52
875	11618	13.28
876	11614	13.26
877	11642	13.27
878	11638	13.26
879	11990	13.64
880	11771	13.38
881	11811	13.41
882	11834	13.42
883	11829	13.40
884	11855	13.41
885	11862	13.40
886	12261	13.84
887	11911	13.43
888	11913	13.42
889	11925	13.41
890	11942	13.42
891	11949	13.41
892	11968	13.42
893	12044	13.49
894	12186	13.63
895	11874	13.27
896	11899	13.28
897	11880	13.24
898	11915	13.27
899	13656	15.19
900	12528	13.92
901	12088	13.42
902	12099	13.41
903	12106	13.41
904	12135	13.42
905	12136	13.41
906	12147	13.41
907	12166	13.41
908	12183	13.42
909	12188	13.41
910	12203	13.41
911	12225	13.42
912	12357	13.55
913	12245	13.41
914	12200	13.35
915	12145	13.27
916	12868	14.05
917	12178	13.28
918	12183	13.27
919	12179	13.25
920	12177	13.24
921	12218	13.27
922	12993	14.09
923	12242	13.26
924	13826	14.96
925	14548	15.73
926	12279	13.26
927	12281	13.25
928	12334	13.29
929	12318	13.26
930	12337	13.27
931	12366	13.28
932	12355	13.26
933	12474	13.37
934	12395	13.27
935	12395	13.26
936	12418	13.27
937	12437	13.27
938	12435	13.26
939	12461	13.27
940	12437	13.23
941	13428	14.27
942	14625	15.53
943	15384	16.31
944	12538	13.28
945	12533	13.26
946	12540	13.26
947	14818	15.65
948	12721	13.42
949	12726	13.41
950	12752	13.42
951	13566	14.26
952	16582	17.42
953	13337	13.99
954	12751	13.37
955	12673	13.27
956	12670	13.25
957	12699	13.27
958	12690	13.25
959	13309	13.88
960	12712	13.24
961	12745	13.26
962	12745	13.25
963	12781	13.27
964	15504	16.08
965	19470	20.18
966	17475	18.09
967	12969	13.41
968	12972	13.40
969	13445	13.88
