N	Total Time	Average CPE
1440	21033	14.61
1441	20431	14.18
1442	20341	14.11
1443	20522	14.22
1444	20553	14.23
1445	20366	14.09
1446	20473	14.16
1447	20460	14.14
1448	20457	14.13
1449	20812	14.36
1450	20529	14.16
1451	20564	14.17
1452	21683	14.93
1453	20500	14.11
1454	29701	20.43
1455	32995	22.68
1456	23095	15.86
1457	24841	17.05
1458	22737	15.59
1459	24589	16.85
1460	29245	20.03
1461	26187	17.92
1462	22589	15.45
1463	24232	16.56
1464	31020	21.19
1465	38355	26.18
1466	23800	16.23
1467	24355	16.60
1468	23630	16.10
1469	23430	15.95
1470	23370	15.90
1471	20709	14.08
1472	20734	14.09
1473	25966	17.63
1474	20711	14.05
1475	20749	14.07
1476	20756	14.06
1477	20759	14.05
1478	20781	14.06
1479	22649	15.31
1480	20785	14.04
1481	21635	14.61
1482	20846	14.07
1483	22081	14.89
1484	21094	14.21
1485	21085	14.20
1486	21109	14.21
1487	21169	14.24
1488	21129	14.20
1489	21140	14.20
1490	21456	14.40
1491	21602	14.49
1492	31827	21.33
1493	21925	14.69
1494	21214	14.20
1495	35945	24.04
1496	23482	15.70
1497	21276	14.21
1498	21250	14.19
1499	21065	14.05
1500	22882	15.25
1501	21091	14.05
