N	Total Time	Average CPE
819	12774	15.60
820	12793	15.60
821	12800	15.59
822	13382	16.28
823	13137	15.96
824	12880	15.63
825	12929	15.67
826	12990	15.73
827	12954	15.66
828	14418	17.41
829	13082	15.78
830	12985	15.64
831	13105	15.77
832	16175	19.44
833	13114	15.74
834	12983	15.57
835	13012	15.58
836	13022	15.58
837	13036	15.57
838	13048	15.57
839	13816	16.47
840	15354	18.28
841	14327	17.04
842	15409	18.30
843	14451	17.14
844	13100	15.52
845	13180	15.60
846	13142	15.53
847	13191	15.57
848	13189	15.55
849	13202	15.55
850	13175	15.50
851	13230	15.55
852	13710	16.09
853	34973	41.00
854	19050	22.31
855	18034	21.09
856	18047	21.08
857	18074	21.09
858	18097	21.09
859	16948	19.73
860	13400	15.58
861	13411	15.58
862	13468	15.62
863	13433	15.57
864	15617	18.08
865	13443	15.54
866	13465	15.55
867	13447	15.51
868	13489	15.54
869	14731	16.95
870	13557	15.58
871	13582	15.59
872	13595	15.59
873	13817	15.83
874	13622	15.59
875	14424	16.48
876	15661	17.88
877	13724	15.65
878	13667	15.57
879	13705	15.59
880	13712	15.58
881	13723	15.58
882	13887	15.74
883	13760	15.58
884	14321	16.20
885	13850	15.65
886	13867	15.65
887	13963	15.74
888	18142	20.43
889	18759	21.10
890	18769	21.09
891	18797	21.10
892	18809	21.09
893	18838	21.10
894	16471	18.42
895	13942	15.58
896	13965	15.59
897	13994	15.60
898	15561	17.33
899	14000	15.57
900	14313	15.90
901	14043	15.59
902	14044	15.57
903	14067	15.58
904	14083	15.58
905	14084	15.56
906	16565	18.28
907	14833	16.35
908	14173	15.61
909	14197	15.62
910	14201	15.61
911	14228	15.62
912	14198	15.57
913	14251	15.61
914	14377	15.73
915	14485	15.83
916	14904	16.27
917	14565	15.88
918	14301	15.58
919	14310	15.57
920	14855	16.15
921	17088	18.55
922	14556	15.79
923	14451	15.66
924	14443	15.63
925	14493	15.67
926	14524	15.68
927	15404	16.62
928	17436	18.79
929	14512	15.62
930	14489	15.58
931	14519	15.60
932	14597	15.66
933	14544	15.59
934	14555	15.58
935	15726	16.82
936	24895	26.60
937	14942	15.95
938	14607	15.57
939	14645	15.60
940	14662	15.60
941	14688	15.61
942	14701	15.61
943	15053	15.96
944	14702	15.57
945	14745	15.60
946	17485	18.48
947	21431	22.63
948	20025	21.12
949	20028	21.10
950	20055	21.11
951	20065	21.10
952	16436	17.26
953	35118	36.85
954	16748	17.56
955	15190	15.91
956	14853	15.54
957	14885	15.55
958	14887	15.54
959	15182	15.83
960	14948	15.57
961	14979	15.59
962	14999	15.59
963	14983	15.56
964	15536	16.12
965	16037	16.62
966	15055	15.58
967	19192	19.85
968	19912	20.57
969	16412	16.94
970	15490	15.97
971	15100	15.55
972	15090	15.52
973	15127	15.55
974	15526	15.94
975	15538	15.94
976	15140	15.51
977	15261	15.62
978	16808	17.19
979	15996	16.34
980	15216	15.53
981	15705	16.01
982	15327	15.61
983	15307	15.57
984	15626	15.88
985	31230	31.71
986	15454	15.67
987	15340	15.54
988	15343	15.53
989	15709	15.88
990	16398	16.56
991	15474	15.61
992	15457	15.58
993	15515	15.62
994	15422	15.52
995	15528	15.61
996	15465	15.53
997	15484	15.53
998	15472	15.50
999	15505	15.52
1000	17280	17.28
1001	15741	15.73
1002	15718	15.69
1003	16050	16.00
1004	15629	15.57
1005	15676	15.60
1006	15690	15.60
1007	15668	15.56
1008	15988	15.86
1009	15730	15.59
1010	15756	15.60
1011	15890	15.72
1012	16284	16.09
1013	15844	15.64
1014	15913	15.69
1015	16139	15.90
1016	15873	15.62
1017	15917	15.65
1018	15934	15.65
1019	17646	17.32
1020	16052	15.74
1021	15913	15.59
1022	15948	15.60
1023	15973	15.61
1024	16186	15.81
1025	15998	15.61
1026	16249	15.84
1027	16012	15.59
1028	16003	15.57
1029	17069	16.59
1030	22191	21.54
1031	16099	15.61
1032	17708	17.16
1033	22904	22.17
1034	16151	15.62
1035	17684	17.09
1036	16150	15.59
1037	16170	15.59
1038	16173	15.58
1039	16199	15.59
1040	16209	15.59
1041	16245	15.61
1042	16237	15.58
1043	16253	15.58
1044	20913	20.03
1045	65862	63.03
1046	16454	15.73
1047	16416	15.68
1048	16403	15.65
1049	17076	16.28
1050	17280	16.46
1051	16377	15.58
1052	16375	15.57
1053	16556	15.72
1054	16433	15.59
1055	16521	15.66
1056	16476	15.60
1057	18825	17.81
1058	19629	18.55
1059	16508	15.59
1060	16678	15.73
1061	16536	15.59
1062	16539	15.57
1063	16591	15.61
1064	17259	16.22
1065	16690	15.67
1066	16616	15.59
1067	18103	16.97
1068	16636	15.58
1069	16647	15.57
1070	16667	15.58
1071	19955	18.63
1072	16819	15.69
1073	16736	15.60
1074	22896	21.32
1075	17166	15.97
1076	16790	15.60
1077	16805	15.60
1078	17111	15.87
1079	16828	15.60
1080	16820	15.57
1081	16871	15.61
1082	16866	15.59
1083	16874	15.58
1084	16904	15.59
1085	17717	16.33
1086	19438	17.90
1087	17110	15.74
1088	17059	15.68
1089	17104	15.71
1090	17063	15.65
1091	17085	15.66
1092	17236	15.78
1093	17949	16.42
1094	18428	16.84
1095	17067	15.59
1096	17538	16.00
1097	17164	15.65
1098	17186	15.65
1099	18960	17.25
1100	17737	16.12
1101	17166	15.59
1102	17434	15.82
1103	17215	15.61
1104	17189	15.57
1105	17233	15.60
1106	17249	15.60
1107	17904	16.17
1108	17321	15.63
