N	Total Time	Average CPE
1375	10884	7.92
1376	10873	7.90
1377	10927	7.94
1378	10920	7.92
1379	10909	7.91
1380	10963	7.94
1381	10914	7.90
1382	10934	7.91
1383	10956	7.92
1384	10973	7.93
1385	10944	7.90
1386	10950	7.90
1387	10978	7.91
1388	10973	7.91
1389	10963	7.89
1390	11101	7.99
1391	11020	7.92
1392	13756	9.88
1393	11277	8.10
1394	15220	10.92
1395	11911	8.54
1396	12640	9.05
1397	11297	8.09
1398	11842	8.47
1399	11429	8.17
1400	14989	10.71
1401	11128	7.94
1402	11119	7.93
1403	11136	7.94
1404	11129	7.93
1405	11140	7.93
1406	11142	7.92
1407	11149	7.92
1408	11163	7.93
1409	11155	7.92
1410	11428	8.10
1411	11577	8.20
1412	11570	8.19
1413	11550	8.17
1414	11569	8.18
1415	11563	8.17
1416	13230	9.34
1417	11226	7.92
1418	11235	7.92
1419	11252	7.93
1420	11249	7.92
1421	11263	7.93
1422	11400	8.02
1423	11287	7.93
1424	11259	7.91
1425	11266	7.91
1426	11286	7.91
1427	11274	7.90
1428	11714	8.20
1429	11590	8.11
1430	11607	8.12
1431	11608	8.11
1432	11642	8.13
1433	11660	8.14
1434	11652	8.13
1435	11847	8.26
1436	11315	7.88
1437	11325	7.88
1438	11354	7.90
1439	11365	7.90
1440	11361	7.89
1441	11363	7.89
1442	11373	7.89
1443	11383	7.89
1444	11386	7.89
1445	11387	7.88
1446	11909	8.24
1447	11381	7.87
1448	11379	7.86
1449	11384	7.86
1450	11396	7.86
1451	11407	7.86
1452	11413	7.86
1453	11407	7.85
1454	38623	26.56
1455	16761	11.52
1456	11495	7.89
1457	11501	7.89
1458	11505	7.89
1459	11507	7.89
1460	11490	7.87
1461	11515	7.88
1462	13788	9.43
1463	15821	10.81
1464	13856	9.46
1465	11495	7.85
1466	11516	7.86
1467	11505	7.84
1468	11540	7.86
1469	11557	7.87
1470	11581	7.88
1471	11854	8.06
1472	15497	10.53
1473	13219	8.97
1474	11618	7.88
1475	11635	7.89
1476	11906	8.07
1477	15543	10.52
1478	16709	11.31
1479	11606	7.85
1480	12566	8.49
1481	11986	8.09
1482	12008	8.10
1483	13021	8.78
1484	12934	8.72
1485	11646	7.84
1486	11663	7.85
1487	15747	10.59
1488	12070	8.11
1489	12049	8.09
1490	12059	8.09
1491	12049	8.08
1492	12055	8.08
1493	13349	8.94
1494	12003	8.03
1495	12758	8.53
1496	12079	8.07
1497	12482	8.34
1498	12005	8.01
1499	12020	8.02
