N	Total Time	Average CPE
983	337461	343.30
984	343712	349.30
985	338675	343.83
986	338598	343.41
987	340091	344.57
988	350322	354.58
989	343750	347.57
990	369896	373.63
991	350503	353.69
992	351710	354.55
993	347531	349.98
994	370189	372.42
995	348264	350.01
996	360570	362.02
997	347163	348.21
998	347577	348.27
999	351126	351.48
1000	361504	361.50
1001	353818	353.46
1002	348804	348.11
1003	382662	381.52
1004	455153	453.34
1005	432692	430.54
1006	368516	366.32
1007	361325	358.81
1008	379084	376.08
1009	356212	353.03
1010	358477	354.93
1011	355275	351.41
1012	356624	352.40
1013	394212	389.15
1014	375317	370.14
1015	359990	354.67
1016	360760	355.08
1017	372354	366.13
1018	366867	360.38
1019	366060	359.23
1020	362838	355.72
1021	369327	361.73
1022	370359	362.39
1023	364991	356.78
1024	383048	374.07
1025	373217	364.11
1026	366278	357.00
1027	366205	356.58
1028	377892	367.60
1029	368849	358.45
1030	387298	376.02
1031	372701	361.49
1032	392314	380.15
1033	370212	358.39
1034	375587	363.24
1035	375452	362.76
1036	380133	366.92
1037	374116	360.77
1038	382934	368.92
1039	383239	368.85
1040	380875	366.23
1041	378959	364.03
1042	386195	370.63
1043	380100	364.43
1044	392360	375.82
1045	380832	364.43
1046	388126	371.06
1047	384022	366.78
1048	388077	370.30
1049	388920	370.75
1050	386603	368.19
1051	383418	364.81
1052	385483	366.43
1053	407862	387.33
1054	395212	374.96
1055	388475	368.22
1056	393250	372.40
1057	392161	371.01
1058	393097	371.55
1059	393442	371.52
1060	401608	378.88
1061	397132	374.30
1062	393952	370.95
1063	396238	372.75
1064	394598	370.86
1065	393824	369.79
1066	398833	374.14
1067	406547	381.02
1068	397031	371.75
1069	411656	385.09
1070	403173	376.80
1071	427066	398.75
1072	402070	375.07
1073	402798	375.39
1074	401661	373.99
1075	401629	373.61
1076	408112	379.29
1077	403458	374.61
1078	417788	387.56
1079	403885	374.31
1080	412830	382.25
1081	421840	390.23
1082	414402	383.00
1083	420255	388.05
1084	410764	378.93
1085	413115	380.75
1086	418091	384.98
1087	414720	381.53
1088	414900	381.34
1089	416784	382.72
1090	413552	379.41
1091	416266	381.55
1092	413007	378.21
1093	423416	387.39
1094	423083	386.73
1095	415931	379.85
1096	416083	379.64
1097	420309	383.14
1098	417635	380.36
