N	Total Time	Average CPE
516	61585	119.35
517	63247	122.33
518	61849	119.40
519	62604	120.62
520	63026	121.20
521	62625	120.20
522	62189	119.14
523	63237	120.91
524	66309	126.54
525	64351	122.57
526	63085	119.93
527	62911	119.38
528	63053	119.42
529	63081	119.25
530	63520	119.85
531	63916	120.37
532	65710	123.52
533	63769	119.64
534	63596	119.09
535	64232	120.06
536	70714	131.93
537	63350	117.97
538	64096	119.14
539	64316	119.32
540	64409	119.28
541	65311	120.72
542	69911	128.99
543	65068	119.83
544	64898	119.30
545	65422	120.04
546	65631	120.20
547	68569	125.35
548	64646	117.97
549	64781	118.00
550	64876	117.96
551	69113	125.43
552	66614	120.68
553	66524	120.30
554	66638	120.29
555	67858	122.27
556	68071	122.43
557	66436	119.27
558	66957	119.99
559	68131	121.88
560	66805	119.29
561	68177	121.53
562	67754	120.56
563	71354	126.74
564	66996	118.79
565	66762	118.16
566	66621	117.70
567	66820	117.85
568	68417	120.45
569	67806	119.17
570	67977	119.26
571	70313	123.14
572	68242	119.30
573	69998	122.16
574	70432	122.70
575	67981	118.23
576	68324	118.62
577	69523	120.49
578	68283	118.14
579	68184	117.76
580	69803	120.35
581	69256	119.20
582	69300	119.07
583	69695	119.55
584	69721	119.39
585	68899	117.78
586	69030	117.80
587	69382	118.20
588	69311	117.88
589	72210	122.60
590	71413	121.04
591	70374	119.08
592	72076	121.75
593	70670	119.17
594	71874	121.00
595	72485	121.82
596	70503	118.29
597	71108	119.11
598	72529	121.29
599	77006	128.56
600	72350	120.58
601	71542	119.04
602	74460	123.69
603	71815	119.10
604	72942	120.76
605	72863	120.43
606	72325	119.35
607	74776	123.19
608	73074	120.19
609	74004	121.52
610	79323	130.04
611	72840	119.21
612	73579	120.23
613	72932	118.98
614	75252	122.56
615	75249	122.36
616	73977	120.09
617	73650	119.37
618	74555	120.64
619	74469	120.31
620	75370	121.56
621	73936	119.06
622	73218	117.71
623	73380	117.78
624	76802	123.08
625	74206	118.73
626	73820	117.92
627	74528	118.86
628	76201	121.34
629	80054	127.27
630	76430	121.32
631	74170	117.54
632	74387	117.70
633	78912	124.66
634	76374	120.46
635	75518	118.93
636	75623	118.90
637	75571	118.64
638	77628	121.67
639	76074	119.05
640	75559	118.06
641	76973	120.08
642	76384	118.98
643	81166	126.23
644	76727	119.14
645	77698	120.46
646	78726	121.87
647	84703	130.92
648	79000	121.91
649	78270	120.60
650	78058	120.09
651	76948	118.20
652	86185	132.19
653	78712	120.54
654	78363	119.82
655	78863	120.40
656	78109	119.07
657	78849	120.01
658	80438	122.25
659	77716	117.93
660	78148	118.41
661	80990	122.53
662	79314	119.81
663	78770	118.81
664	79797	120.18
665	78789	118.48
666	80313	120.59
667	80049	120.01
668	79452	118.94
669	79599	118.98
670	81976	122.35
671	80295	119.66
672	82303	122.47
673	80080	118.99
674	80310	119.15
675	82351	122.00
676	81404	120.42
677	81372	120.19
678	80693	119.02
679	80776	118.96
680	82709	121.63
681	81559	119.76
682	82430	120.87
683	84518	123.75
684	84957	124.21
685	81361	118.78
686	82407	120.13
687	81069	118.00
688	81040	117.79
689	81899	118.87
690	83397	120.87
691	81765	118.33
692	83402	120.52
693	83176	120.02
694	83305	120.04
695	82607	118.86
696	83001	119.25
697	82898	118.94
698	83356	119.42
699	83823	119.92
700	83551	119.36
701	83402	118.98
702	83614	119.11
703	83927	119.38
704	84095	119.45
705	84024	119.18
706	85492	121.09
707	83435	118.01
708	83991	118.63
709	94567	133.38
710	85839	120.90
711	123242	173.34
712	108833	152.86
