N	Total Time	Average CPE
488	7266	14.89
489	6630	13.56
490	6610	13.49
491	6631	13.51
492	6644	13.50
493	6658	13.51
494	8522	17.25
495	6665	13.46
496	6637	13.38
497	6642	13.36
498	6669	13.39
499	6670	13.37
500	7366	14.73
501	6794	13.56
502	6836	13.62
503	10644	21.16
504	8499	16.86
505	6837	13.54
506	6840	13.52
507	6849	13.51
508	6868	13.52
509	6880	13.52
510	7338	14.39
511	6844	13.39
512	6842	13.36
513	6871	13.39
514	6882	13.39
515	6910	13.42
516	7639	14.80
517	6931	13.41
518	6934	13.39
519	7329	14.12
520	7002	13.47
521	6960	13.36
522	6985	13.38
523	7000	13.38
524	7004	13.37
525	7013	13.36
526	7037	13.38
527	7030	13.34
528	7065	13.38
529	7073	13.37
530	7085	13.37
531	8553	16.11
532	7113	13.37
533	7130	13.38
534	7617	14.26
535	7706	14.40
536	7169	13.38
537	7188	13.39
538	7187	13.36
539	7204	13.37
540	7196	13.33
541	7234	13.37
542	7345	13.55
543	7279	13.41
544	8095	14.88
545	13797	25.32
546	9987	18.29
547	9120	16.67
548	8603	15.70
549	7420	13.52
550	7439	13.53
551	7450	13.52
552	7453	13.50
553	7463	13.50
554	7486	13.51
555	7502	13.52
556	7599	13.67
557	7519	13.50
558	7524	13.48
559	7556	13.52
560	7547	13.48
561	7569	13.49
562	7602	13.53
563	7582	13.47
564	8035	14.25
565	7581	13.42
566	7571	13.38
567	8165	14.40
568	7665	13.49
569	7691	13.52
570	7710	13.53
571	7721	13.52
572	7735	13.52
573	7739	13.51
574	7760	13.52
575	8233	14.32
576	8088	14.04
577	7724	13.39
578	7737	13.39
579	7752	13.39
580	7733	13.33
581	7772	13.38
582	7794	13.39
583	7795	13.37
584	7816	13.38
585	7823	13.37
586	7819	13.34
587	7852	13.38
588	7866	13.38
589	7876	13.37
590	7996	13.55
591	7902	13.37
592	8598	14.52
593	9231	15.57
594	9374	15.78
595	8038	13.51
596	8051	13.51
597	8101	13.57
598	8083	13.52
599	8094	13.51
600	8746	14.58
601	8035	13.37
602	8040	13.36
603	8059	13.36
604	8073	13.37
605	8085	13.36
606	8102	13.37
607	8116	13.37
608	8162	13.42
609	8258	13.56
610	8149	13.36
611	8171	13.37
612	8179	13.36
613	8191	13.36
614	8296	13.51
615	8224	13.37
616	9747	15.82
617	10671	17.29
618	8254	13.36
619	8274	13.37
620	8259	13.32
621	8301	13.37
622	8310	13.36
623	8322	13.36
624	8331	13.35
625	8272	13.24
626	8339	13.32
627	8374	13.36
628	8392	13.36
629	8398	13.35
630	8423	13.37
631	9518	15.08
632	8443	13.36
633	8456	13.36
634	8475	13.37
635	8487	13.37
636	8645	13.59
637	8603	13.51
638	10273	16.10
639	8626	13.50
640	8614	13.46
641	8646	13.49
642	8685	13.53
643	8669	13.48
644	8692	13.50
645	8704	13.49
646	8724	13.50
647	8768	13.55
648	9135	14.10
649	8763	13.50
650	8779	13.51
651	8796	13.51
652	8797	13.49
653	9569	14.65
654	9852	15.06
655	10104	15.43
656	8765	13.36
657	8768	13.35
658	8801	13.38
659	8791	13.34
660	8783	13.31
661	8828	13.36
662	8841	13.35
663	8856	13.36
664	8867	13.35
665	8889	13.37
666	8892	13.35
667	8903	13.35
668	8933	13.37
669	8936	13.36
670	8954	13.36
671	8969	13.37
672	8978	13.36
673	9000	13.37
674	9626	14.28
675	10246	15.18
676	12312	18.21
677	9040	13.35
678	9051	13.35
679	9070	13.36
680	9045	13.30
681	9667	14.20
682	9206	13.50
683	9226	13.51
684	14839	21.69
685	13042	19.04
686	11965	17.44
687	12403	18.05
688	11267	16.38
689	9202	13.36
690	9210	13.35
691	9236	13.37
692	9234	13.34
693	9268	13.37
694	9262	13.35
695	9295	13.37
696	9298	13.36
697	9322	13.37
698	9470	13.57
699	9343	13.37
700	9479	13.54
701	9462	13.50
702	9774	13.92
703	9487	13.50
704	9487	13.48
705	9525	13.51
706	9525	13.49
707	9542	13.50
708	11007	15.55
709	9574	13.50
710	9573	13.48
711	10724	15.08
712	9679	13.59
713	9620	13.49
714	9639	13.50
715	9647	13.49
716	9671	13.51
717	9926	13.84
718	9865	13.74
719	9612	13.37
720	9579	13.30
721	9639	13.37
722	9653	13.37
723	9651	13.35
724	9683	13.37
725	9684	13.36
726	9710	13.37
727	9706	13.35
728	9899	13.60
729	9754	13.38
730	9760	13.37
731	9760	13.35
732	9785	13.37
733	9794	13.36
734	9805	13.36
735	9824	13.37
736	9839	13.37
737	10607	14.39
738	9866	13.37
739	9871	13.36
740	9856	13.32
741	9900	13.36
742	9909	13.35
743	9909	13.34
744	9949	13.37
745	9968	13.38
746	9971	13.37
747	9969	13.35
748	9987	13.35
749	10008	13.36
750	9997	13.33
751	10031	13.36
752	10045	13.36
753	10063	13.36
754	10079	13.37
755	10084	13.36
756	10099	13.36
757	10113	13.36
758	10132	13.37
759	10142	13.36
760	10107	13.30
761	10174	13.37
762	11399	14.96
763	11581	15.18
764	15652	20.49
765	12283	16.06
766	10236	13.36
767	10257	13.37
768	10258	13.36
769	10274	13.36
770	10287	13.36
771	10293	13.35
772	10329	13.38
773	11150	14.42
774	13736	17.75
775	14166	18.28
776	11355	14.63
777	10665	13.73
778	10402	13.37
779	10406	13.36
780	10390	13.32
781	10428	13.35
782	10450	13.36
783	10463	13.36
784	10475	13.36
785	10493	13.37
786	10499	13.36
787	10612	13.48
788	10533	13.37
789	10541	13.36
790	10559	13.37
791	10561	13.35
792	10595	13.38
793	10594	13.36
794	12080	15.21
795	10620	13.36
796	11868	14.91
797	10630	13.34
798	10649	13.34
799	11078	13.86
800	10900	13.62
801	10695	13.35
802	10737	13.39
803	10747	13.38
804	10764	13.39
805	10767	13.38
806	10781	13.38
807	11030	13.67
808	10787	13.35
809	10813	13.37
810	10813	13.35
811	10824	13.35
812	10960	13.50
813	10860	13.36
814	10873	13.36
815	10885	13.36
816	10899	13.36
817	11338	13.88
818	13177	16.11
819	10937	13.35
820	10935	13.34
821	10957	13.35
822	10978	13.36
823	10989	13.35
824	11003	13.35
825	11024	13.36
826	11031	13.35
827	11046	13.36
828	11072	13.37
829	12165	14.67
830	14052	16.93
831	12050	14.50
832	11125	13.37
833	11247	13.50
834	11133	13.35
835	11350	13.59
836	11164	13.35
837	11189	13.37
838	11191	13.35
839	11209	13.36
840	12292	14.63
841	11228	13.35
842	11255	13.37
843	11256	13.35
844	11286	13.37
845	11503	13.61
846	12754	15.08
847	11328	13.37
848	11333	13.36
849	11359	13.38
850	11370	13.38
851	11369	13.36
852	11404	13.38
853	13720	16.08
854	11405	13.35
855	11423	13.36
856	11437	13.36
857	12500	14.59
858	12293	14.33
859	17990	20.94
860	11456	13.32
861	11489	13.34
862	13196	15.31
863	12317	14.27
864	11525	13.34
865	11557	13.36
866	11568	13.36
867	11640	13.43
868	11595	13.36
869	11606	13.36
870	15187	17.46
871	12647	14.52
872	12128	13.91
873	11774	13.49
874	11786	13.49
875	11809	13.50
876	12444	14.21
877	11836	13.50
878	11849	13.50
879	11857	13.49
880	11851	13.47
881	13144	14.92
882	13155	14.91
883	15027	17.02
884	14415	16.31
885	13697	15.48
886	11836	13.36
887	11853	13.36
888	11844	13.34
889	11882	13.37
890	11880	13.35
891	12023	13.49
892	11911	13.35
893	11916	13.34
894	11942	13.36
895	11949	13.35
896	11984	13.38
897	11966	13.34
898	11992	13.35
899	12007	13.36
900	12651	14.06
901	12159	13.50
902	14376	15.94
903	12041	13.33
904	12072	13.35
905	12074	13.34
906	12105	13.36
907	12099	13.34
908	12421	13.68
909	12254	13.48
910	12285	13.50
911	12293	13.49
912	12304	13.49
913	12321	13.50
914	12314	13.47
915	12222	13.36
916	12221	13.34
917	12241	13.35
918	12261	13.36
919	14011	15.25
920	12253	13.32
921	12288	13.34
922	12311	13.35
923	12314	13.34
924	13993	15.14
925	12359	13.36
926	12361	13.35
927	12372	13.35
928	12386	13.35
929	12477	13.43
930	12418	13.35
931	12437	13.36
932	12432	13.34
933	12463	13.36
934	12469	13.35
935	12461	13.33
936	12496	13.35
937	12513	13.35
938	12513	13.34
939	12527	13.34
940	12527	13.33
941	13437	14.28
942	12694	13.48
943	12722	13.49
944	12741	13.50
945	12737	13.48
946	12765	13.49
947	12785	13.50
948	12789	13.49
949	13709	14.45
950	12952	13.63
951	18064	18.99
952	13833	14.53
953	12717	13.34
954	13122	13.75
955	12749	13.35
956	12759	13.35
957	12775	13.35
958	12763	13.32
959	12797	13.34
960	13122	13.67
961	12824	13.34
962	13264	13.79
963	12975	13.47
964	13005	13.49
965	13013	13.48
966	14486	15.00
967	13036	13.48
968	13359	13.80
969	12943	13.36
970	12952	13.35
971	12968	13.36
972	12970	13.34
973	13710	14.09
974	13127	13.48
975	18854	19.34
976	24799	25.41
977	19948	20.42
978	14890	15.22
979	13500	13.79
980	13070	13.34
981	13104	13.36
982	13117	13.36
983	13122	13.35
984	13150	13.36
985	13144	13.34
986	13171	13.36
987	13168	13.34
988	13196	13.36
989	13204	13.35
990	13214	13.35
991	13803	13.93
992	15218	15.34
993	13253	13.35
994	13276	13.36
995	13586	13.65
996	13467	13.52
997	15625	15.67
998	15135	15.17
999	13323	13.34
1000	13778	13.78
1001	13492	13.48
1002	13507	13.48
1003	13524	13.48
1004	13542	13.49
1005	13831	13.76
1006	13429	13.35
1007	13438	13.34
1008	13460	13.35
1009	13461	13.34
1010	13479	13.35
1011	13493	13.35
1012	13509	13.35
1013	13683	13.51
1014	13540	13.35
1015	13556	13.36
1016	13541	13.33
1017	14595	14.35
1018	14007	13.76
1019	13740	13.48
1020	13726	13.46
1021	13765	13.48
1022	14265	13.96
1023	13808	13.50
1024	13818	13.49
1025	13800	13.46
1026	13828	13.48
1027	13854	13.49
1028	13863	13.49
1029	14860	14.44
1030	13896	13.49
1031	13888	13.47
1032	13779	13.35
1033	14095	13.64
1034	13809	13.35
1035	13821	13.35
1036	13839	13.36
1037	13953	13.46
1038	13866	13.36
1039	13872	13.35
1040	13860	13.33
1041	13902	13.35
1042	13919	13.36
1043	13921	13.35
1044	14093	13.50
1045	13961	13.36
1046	14652	14.01
1047	15288	14.60
1048	16220	15.48
1049	13996	13.34
1050	14017	13.35
1051	14215	13.53
1052	16664	15.84
1053	14071	13.36
1054	14082	13.36
1055	14104	13.37
1056	14109	13.36
1057	14128	13.37
1058	14153	13.38
1059	14149	13.36
1060	14295	13.49
1061	22601	21.30
1062	25674	24.18
1063	17803	16.75
1064	14203	13.35
1065	14223	13.35
1066	14223	13.34
1067	14249	13.35
1068	17386	16.28
1069	14853	13.89
1070	14276	13.34
1071	14318	13.37
1072	14419	13.45
1073	14324	13.35
1074	14344	13.36
1075	14354	13.35
1076	14371	13.36
1077	14380	13.35
1078	14601	13.54
1079	15635	14.49
1080	14546	13.47
1081	14654	13.56
1082	16703	15.44
1083	16688	15.41
1084	14465	13.34
1085	14466	13.33
1086	14792	13.62
1087	14503	13.34
1088	14528	13.35
1089	14529	13.34
1090	14541	13.34
1091	14568	13.35
1092	14555	13.33
1093	14601	13.36
1094	14586	13.33
1095	16066	14.67
1096	14630	13.35
1097	14651	13.36
1098	14821	13.50
1099	16166	14.71
1100	15165	13.79
1101	14848	13.49
1102	15929	14.45
1103	15890	14.41
1104	16069	14.56
1105	14747	13.35
1106	14758	13.34
1107	14778	13.35
1108	14782	13.34
1109	14794	13.34
1110	14795	13.33
1111	15006	13.51
1112	14855	13.36
1113	14850	13.34
1114	14866	13.34
1115	14873	13.34
1116	14900	13.35
1117	14910	13.35
1118	14899	13.33
1119	14940	13.35
1120	14915	13.32
1121	17831	15.91
1122	16010	14.27
1123	15871	14.13
1124	15158	13.49
1125	15156	13.47
1126	15199	13.50
1127	15066	13.37
1128	15062	13.35
1129	15075	13.35
1130	15099	13.36
1131	15081	13.33
1132	15124	13.36
1133	15128	13.35
1134	15141	13.35
1135	15166	13.36
1136	15176	13.36
1137	15158	13.33
1138	15201	13.36
1139	16488	14.48
1140	16498	14.47
1141	22864	20.04
1142	15245	13.35
1143	15255	13.35
1144	15268	13.35
1145	15291	13.35
1146	15301	13.35
1147	15307	13.35
1148	15737	13.71
1149	15487	13.48
1150	15544	13.52
1151	15360	13.34
1152	15391	13.36
1153	15396	13.35
1154	15406	13.35
1155	15409	13.34
1156	15426	13.34
1157	15451	13.35
1158	16460	14.21
1159	15466	13.34
1160	15513	13.37
1161	23428	20.18
1162	19969	17.19
1163	15941	13.71
1164	15545	13.35
1165	15548	13.35
1166	15924	13.66
1167	15577	13.35
1168	15589	13.35
1169	15619	13.36
1170	15620	13.35
1171	15967	13.64
1172	16318	13.92
1173	16117	13.74
1174	15669	13.35
1175	15665	13.33
1176	15870	13.49
1177	16868	14.33
1178	15959	13.55
1179	15731	13.34
1180	17233	14.60
1181	15774	13.36
1182	15776	13.35
1183	15790	13.35
1184	15883	13.41
1185	15856	13.38
1186	15868	13.38
1187	17118	14.42
1188	15919	13.40
1189	15873	13.35
1190	16017	13.46
1191	15896	13.35
1192	15913	13.35
1193	15916	13.34
1194	16658	13.95
1195	15960	13.36
1196	15975	13.36
1197	15968	13.34
1198	16179	13.51
1199	15983	13.33
1200	16250	13.54
1201	16158	13.45
1202	16205	13.48
1203	16200	13.47
1204	16224	13.48
1205	16229	13.47
1206	16588	13.75
1207	17447	14.45
1208	17690	14.64
1209	16139	13.35
1210	16139	13.34
1211	16275	13.44
1212	16594	13.69
1213	16275	13.42
1214	16193	13.34
1215	16599	13.66
1216	18505	15.22
1217	16414	13.49
1218	16412	13.47
1219	16765	13.75
1220	16421	13.46
1221	16649	13.64
1222	18045	14.77
1223	16428	13.43
1224	16322	13.33
1225	16353	13.35
1226	16366	13.35
1227	17827	14.53
1228	16395	13.35
1229	16395	13.34
1230	16414	13.34
1231	17648	14.34
1232	16733	13.58
1233	16623	13.48
1234	16630	13.48
1235	16652	13.48
1236	16649	13.47
1237	16672	13.48
1238	17241	13.93
1239	20563	16.60
1240	17200	13.87
1241	16574	13.36
1242	17754	14.29
1243	16611	13.36
1244	18160	14.60
1245	16668	13.39
1246	16655	13.37
1247	16664	13.36
1248	16667	13.35
1249	16692	13.36
1250	17491	13.99
1251	22964	18.36
1252	19867	15.87
1253	16788	13.40
1254	16731	13.34
1255	16734	13.33
1256	16763	13.35
1257	17066	13.58
1258	17012	13.52
1259	16818	13.36
1260	16789	13.32
1261	16799	13.32
1262	17018	13.48
1263	17106	13.54
1264	16876	13.35
1265	16867	13.33
1266	18077	14.28
1267	16933	13.36
1268	16910	13.34
1269	16939	13.35
1270	16949	13.35
1271	18530	14.58
1272	18318	14.40
1273	17148	13.47
1274	17046	13.38
1275	17011	13.34
1276	17020	13.34
1277	17043	13.35
1278	17033	13.33
1279	17215	13.46
1280	17204	13.44
1281	17068	13.32
1282	17107	13.34
1283	17121	13.34
1284	18178	14.16
1285	17149	13.35
1286	17170	13.35
1287	19282	14.98
1288	18099	14.05
1289	17225	13.36
1290	17210	13.34
1291	17224	13.34
1292	17261	13.36
1293	17260	13.35
1294	17810	13.76
1295	17940	13.85
1296	17332	13.37
1297	17326	13.36
1298	17358	13.37
1299	17357	13.36
1300	17845	13.73
1301	18524	14.24
1302	17553	13.48
1303	17562	13.48
1304	18346	14.07
1305	17399	13.33
1306	17420	13.34
1307	17430	13.34
1308	17777	13.59
1309	17513	13.38
1310	17484	13.35
1311	17501	13.35
1312	17494	13.33
1313	17519	13.34
1314	17526	13.34
1315	17552	13.35
1316	17544	13.33
1317	17577	13.35
1318	17617	13.37
1319	19943	15.12
1320	17597	13.33
1321	17612	13.33
1322	17637	13.34
1323	17652	13.34
1324	17655	13.33
1325	17862	13.48
1326	17695	13.34
1327	17706	13.34
1328	17724	13.35
1329	17830	13.42
1330	17766	13.36
1331	17777	13.36
1332	17947	13.47
1333	20466	15.35
1334	17903	13.42
1335	23496	17.60
1336	22914	17.15
1337	21487	16.07
1338	18186	13.59
1339	17877	13.35
1340	17876	13.34
1341	17888	13.34
1342	17900	13.34
1343	17929	13.35
1344	18107	13.47
1345	17944	13.34
1346	17955	13.34
1347	19428	14.42
1348	17997	13.35
1349	20453	15.16
1350	18016	13.35
1351	18409	13.63
1352	18088	13.38
1353	18083	13.37
1354	18103	13.37
1355	18126	13.38
1356	18131	13.37
1357	18143	13.37
1358	18152	13.37
1359	18363	13.51
1360	18122	13.32
1361	18145	13.33
1362	20847	15.31
1363	18163	13.33
1364	18196	13.34
1365	18209	13.34
1366	20162	14.76
1367	18230	13.34
1368	18618	13.61
1369	23055	16.84
1370	18466	13.48
1371	18488	13.49
1372	18506	13.49
1373	18499	13.47
1374	18523	13.48
1375	19677	14.31
1376	18334	13.32
1377	18366	13.34
1378	18627	13.52
1379	19867	14.41
1380	18384	13.32
1381	18419	13.34
1382	18449	13.35
1383	20903	15.11
1384	18652	13.48
1385	18670	13.48
1386	18677	13.48
