N	Total Time	Average CPE
642	29879	46.54
643	32534	50.60
644	30081	46.71
645	30155	46.75
646	31429	48.65
647	37259	57.59
648	34589	53.38
649	30356	46.77
650	30405	46.78
651	30622	47.04
652	30560	46.87
653	30645	46.93
654	32152	49.16
655	30792	47.01
656	30859	47.04
657	30928	47.07
658	30995	47.10
659	32586	49.45
660	34644	52.49
661	34120	51.62
662	36391	54.97
663	31376	47.32
664	31420	47.32
665	31478	47.34
666	32428	48.69
667	31642	47.44
668	32085	48.03
669	31788	47.52
670	31870	47.57
671	31920	47.57
672	32001	47.62
673	32059	47.64
674	33583	49.83
675	32272	47.81
676	32266	47.73
677	32970	48.70
678	39151	57.74
679	36026	53.06
680	33783	49.68
681	35041	51.46
682	32773	48.05
683	32787	48.00
684	32851	48.03
685	41912	61.19
686	33292	48.53
687	33395	48.61
688	33419	48.57
689	33195	48.18
690	33148	48.04
691	33213	48.07
692	33281	48.09
693	33376	48.16
694	33421	48.16
695	33483	48.18
696	34316	49.30
697	33660	48.29
698	36721	52.61
699	38512	55.10
700	36252	51.79
701	35562	50.73
702	34041	48.49
703	34170	48.61
704	34266	48.67
705	34957	49.58
706	34426	48.76
707	34490	48.78
708	34570	48.83
709	34638	48.85
710	35086	49.42
711	36743	51.68
712	34893	49.01
713	34957	49.03
714	35082	49.13
715	35207	49.24
716	35333	49.35
717	40059	55.87
718	42009	58.51
719	35616	49.54
720	35534	49.35
721	35684	49.49
722	35893	49.71
723	35847	49.58
724	37838	52.26
725	36282	50.04
726	36579	50.38
727	37657	51.80
728	37559	51.59
729	36130	49.56
730	36206	49.60
731	36293	49.65
732	36407	49.74
733	41239	56.26
734	38763	52.81
735	36782	50.04
736	43323	58.86
737	45904	62.28
738	36865	49.95
739	36929	49.97
740	37012	50.02
741	37069	50.03
742	37129	50.04
743	37489	50.46
744	37296	50.13
745	37431	50.24
746	37872	50.77
747	39034	52.25
748	39251	52.47
749	38245	51.06
750	39652	52.87
751	43540	57.98
752	46006	61.18
753	40606	53.93
754	38622	51.22
755	38694	51.25
756	38844	51.38
757	39166	51.74
758	38504	50.80
759	38850	51.19
760	38773	51.02
761	38740	50.91
762	38772	50.88
763	43084	56.47
764	38903	50.92
765	38989	50.97
766	39392	51.43
767	39238	51.16
768	39699	51.69
769	39808	51.77
770	39947	51.88
771	39970	51.84
772	40668	52.68
773	40687	52.64
774	39717	51.31
775	39792	51.34
776	41604	53.61
777	43959	56.58
778	40138	51.59
779	40140	51.53
780	40238	51.59
781	43520	55.72
782	41777	53.42
783	40373	51.56
784	42892	54.71
785	40585	51.70
786	40722	51.81
787	40855	51.91
788	40941	51.96
789	41009	51.98
790	41216	52.17
791	42577	53.83
792	41338	52.19
793	41289	52.07
794	41417	52.16
795	41504	52.21
796	41643	52.32
797	41687	52.30
798	41749	52.32
799	42977	53.79
800	43312	54.14
801	41916	52.33
802	42004	52.37
803	47730	59.44
804	42277	52.58
805	43467	54.00
806	42823	53.13
807	42863	53.11
808	43146	53.40
809	42649	52.72
810	42923	52.99
811	42873	52.86
812	42916	52.85
813	48046	59.10
814	46782	57.47
815	43115	52.90
816	43379	53.16
817	43271	52.96
818	43336	52.98
819	45841	55.97
820	43605	53.18
821	43692	53.22
822	43779	53.26
823	43901	53.34
824	43984	53.38
825	44036	53.38
826	44165	53.47
827	44248	53.50
828	46245	55.85
829	47685	57.52
830	54780	66.00
831	44683	53.77
832	45564	54.76
833	44858	53.85
834	44870	53.80
835	44946	53.83
836	46116	55.16
837	45169	53.97
838	45163	53.89
839	47575	56.70
840	45351	53.99
841	49586	58.96
842	51850	61.58
843	46199	54.80
844	45795	54.26
845	45867	54.28
846	45941	54.30
847	45964	54.27
848	46481	54.81
849	46098	54.30
850	46172	54.32
851	47630	55.97
852	46260	54.30
853	47447	55.62
854	46559	54.52
855	49586	58.00
856	50549	59.05
857	46694	54.49
858	46871	54.63
859	47037	54.76
860	46996	54.65
861	47908	55.64
862	48210	55.93
863	47255	54.76
864	48765	56.44
