N	Total Time	Average CPE
600	6482	10.80
601	5659	9.42
602	5659	9.40
603	5670	9.40
604	5679	9.40
605	5677	9.38
606	5689	9.39
607	5698	9.39
608	5696	9.37
609	5712	9.38
610	5718	9.37
611	5725	9.37
612	5729	9.36
613	5735	9.36
614	5746	9.36
615	5754	9.36
616	5754	9.34
617	5763	9.34
618	5769	9.33
619	5782	9.34
620	6818	11.00
621	5912	9.52
622	5941	9.55
623	5938	9.53
624	5953	9.54
625	5957	9.53
626	5956	9.51
627	5980	9.54
628	5978	9.52
629	5975	9.50
630	5990	9.51
631	5993	9.50
632	5986	9.47
633	5987	9.46
634	5999	9.46
635	7072	11.14
636	8967	14.10
637	8506	13.35
638	6649	10.42
639	9870	15.45
640	7291	11.39
641	5778	9.01
642	5787	9.01
643	5801	9.02
644	5806	9.02
645	6328	9.81
646	5840	9.04
647	5869	9.07
648	5858	9.04
649	5892	9.08
650	5856	9.01
651	5903	9.07
652	5934	9.10
653	5895	9.03
654	5935	9.07
655	5927	9.05
656	5928	9.04
657	5920	9.01
658	5928	9.01
659	5929	9.00
660	5947	9.01
661	6471	9.79
662	6221	9.40
663	6238	9.41
664	6230	9.38
665	6230	9.37
666	6224	9.35
667	6244	9.36
668	6233	9.33
669	6257	9.35
670	6255	9.34
671	6260	9.33
672	6747	10.04
673	6180	9.18
674	6065	9.00
675	6108	9.05
676	6090	9.01
677	6097	9.01
678	6109	9.01
679	6675	9.83
680	6257	9.20
681	6307	9.26
682	6305	9.24
683	6312	9.24
684	6322	9.24
685	6324	9.23
686	6329	9.23
687	6344	9.23
688	6332	9.20
689	7015	10.18
690	10597	15.36
691	8393	12.15
692	6759	9.77
693	6302	9.09
694	6317	9.10
695	7383	10.62
696	6205	8.92
697	6168	8.85
698	6172	8.84
699	6175	8.83
700	7654	10.93
701	6209	8.86
702	6219	8.86
703	6213	8.84
704	6221	8.84
705	6221	8.82
706	6230	8.82
707	6247	8.84
708	6260	8.84
709	6263	8.83
710	6267	8.83
711	6270	8.82
712	6370	8.95
713	6765	9.49
714	8621	12.07
715	7405	10.36
716	6319	8.83
717	6331	8.83
718	6346	8.84
719	6351	8.83
720	6359	8.83
721	6369	8.83
722	6381	8.84
723	6391	8.84
724	6397	8.84
725	6402	8.83
726	6406	8.82
727	6400	8.80
728	6418	8.82
729	6418	8.80
730	6434	8.81
731	6550	8.96
732	6408	8.75
733	6416	8.75
734	8580	11.69
735	6476	8.81
736	6501	8.83
737	6472	8.78
738	6486	8.79
739	6483	8.77
740	6485	8.76
741	6490	8.76
742	6503	8.76
743	6844	9.21
744	6519	8.76
745	6504	8.73
746	6533	8.76
747	6531	8.74
748	6527	8.73
749	6562	8.76
750	6558	8.74
751	6567	8.74
752	6568	8.73
753	6570	8.73
754	6580	8.73
755	6577	8.71
756	6589	8.72
757	6600	8.72
758	6606	8.72
759	6615	8.72
760	6627	8.72
761	6625	8.71
762	6653	8.73
763	6642	8.71
764	6643	8.70
765	6650	8.69
766	6662	8.70
767	6674	8.70
768	6673	8.69
769	7055	9.17
770	7146	9.28
771	7951	10.31
772	6667	8.64
773	6673	8.63
774	6677	8.63
775	6690	8.63
776	6677	8.60
777	6671	8.59
778	6692	8.60
779	6698	8.60
780	6699	8.59
781	6705	8.59
782	6715	8.59
783	6714	8.57
784	6724	8.58
785	6721	8.56
786	6733	8.57
787	8695	11.05
788	7021	8.91
789	6954	8.81
790	6981	8.84
791	7003	8.85
792	7012	8.85
793	7008	8.84
