N	Total Time	Average CPE
604	32209	53.33
605	32274	53.35
606	32355	53.39
607	32435	53.43
608	34644	56.98
609	32427	53.25
610	32509	53.29
611	32586	53.33
612	32662	53.37
613	33170	54.11
614	32825	53.46
615	33398	54.31
616	35673	57.91
617	34777	56.36
618	33254	53.81
619	33307	53.81
620	34980	56.42
621	34411	55.41
622	34478	55.43
623	34564	55.48
624	38357	61.47
625	34621	55.39
626	34704	55.44
627	34768	55.45
628	34840	55.48
629	34902	55.49
630	35606	56.52
631	34259	54.29
632	34239	54.18
633	34335	54.24
634	34396	54.25
635	34923	55.00
636	35538	55.88
637	34702	54.48
638	34699	54.39
639	34789	54.44
640	36499	57.03
641	50164	78.26
642	43242	67.36
643	35166	54.69
644	35219	54.69
645	35285	54.71
646	35594	55.10
647	35536	54.92
648	35509	54.80
649	35560	54.79
650	37496	57.69
651	45207	69.44
652	39311	60.29
653	39387	60.32
654	37033	56.63
655	37115	56.66
656	40726	62.08
657	36696	55.85
658	36307	55.18
659	36553	55.47
660	36529	55.35
661	36527	55.26
662	36652	55.37
663	36672	55.31
664	36745	55.34
665	37187	55.92
666	36934	55.46
667	38704	58.03
668	41215	61.70
669	38930	58.19
670	42907	64.04
671	38408	57.24
672	38491	57.28
673	39561	58.78
674	40078	59.46
675	37756	55.93
676	37814	55.94
677	37982	56.10
678	38540	56.84
679	38100	56.11
680	38167	56.13
681	38279	56.21
682	38316	56.18
683	40423	59.18
684	38435	56.19
685	38567	56.30
686	46764	68.17
687	41727	60.74
688	38857	56.48
689	38953	56.54
690	39020	56.55
691	39117	56.61
692	39188	56.63
693	39371	56.81
694	39363	56.72
695	39435	56.74
696	39531	56.80
697	41077	58.93
698	39704	56.88
699	39799	56.94
700	47302	67.57
701	43277	61.74
702	42715	60.85
703	40050	56.97
704	40134	57.01
705	45037	63.88
706	40274	57.05
707	40356	57.08
708	40531	57.25
709	40607	57.27
710	40606	57.19
711	42122	59.24
712	40746	57.23
713	40901	57.36
714	40994	57.41
715	45910	64.21
716	43572	60.85
717	41140	57.38
718	41226	57.42
719	41320	57.47
720	41386	57.48
721	41464	57.51
722	41550	57.55
723	44929	62.14
724	41921	57.90
725	41878	57.76
726	43429	59.82
727	42059	57.85
728	42819	58.82
729	42211	57.90
730	44454	60.90
731	48109	65.81
732	51781	70.74
733	46050	62.82
734	43969	59.90
735	44017	59.89
736	44077	59.89
737	44177	59.94
738	44256	59.97
739	45789	61.96
740	43273	58.48
741	43364	58.52
742	46590	62.79
743	44777	60.27
744	44781	60.19
745	49107	65.92
746	48536	65.06
747	56196	75.23
748	44383	59.34
749	44001	58.75
750	44094	58.79
751	44175	58.82
752	44271	58.87
753	44342	58.89
754	44437	58.94
755	44505	58.95
756	46280	61.22
757	46180	61.00
758	44818	59.13
759	44907	59.17
760	44993	59.20
761	45105	59.27
762	45189	59.30
763	45505	59.64
764	45767	59.90
765	45620	59.63
766	45615	59.55
767	45698	59.58
768	54269	70.66
769	45797	59.55
770	45875	59.58
771	46399	60.18
772	46082	59.69
773	48453	62.68
774	50289	64.97
775	47873	61.77
776	48623	62.66
777	46549	59.91
778	46602	59.90
779	48545	62.32
780	48145	61.72
781	48210	61.73
782	48315	61.78
783	49864	63.68
784	49529	63.17
785	47260	60.20
786	47319	60.20
787	47429	60.27
788	47507	60.29
789	47568	60.29
790	47690	60.37
791	50990	64.46
792	49326	62.28
793	48022	60.56
794	48127	60.61
795	48188	60.61
796	48302	60.68
797	48385	60.71
798	48485	60.76
799	48579	60.80
800	52240	65.30
801	48890	61.04
802	54789	68.32
803	51339	63.93
804	50547	62.87
805	50570	62.82
806	50663	62.86
807	51377	63.66
808	49533	61.30
809	49552	61.25
810	51763	63.90
811	49551	61.10
812	49796	61.33
813	49727	61.16
814	49867	61.26
815	52108	63.94
816	49938	61.20
817	50020	61.22
818	50262	61.44
819	50254	61.36
820	52816	64.41
821	50427	61.42
822	51018	62.07
823	50598	61.48
824	50691	61.52
825	50805	61.58
826	50889	61.61
827	55100	66.63
828	62691	75.71
829	51255	61.83
830	51326	61.84
831	51419	61.88
832	51502	61.90
833	51593	61.94
834	51691	61.98
835	53367	63.91
836	51868	62.04
837	52798	63.08
838	54664	65.23
839	52261	62.29
840	56716	67.52
841	55800	66.35
842	52388	62.22
843	52777	62.61
844	52562	62.28
845	52734	62.41
846	52736	62.34
