N	Total Time	Average CPE
578	10216	17.67
579	10231	17.67
580	10234	17.64
581	10266	17.67
582	10453	17.96
583	10284	17.64
584	10330	17.69
585	10337	17.67
586	10347	17.66
587	10379	17.68
588	10413	17.71
589	16351	27.76
590	26295	44.57
591	13657	23.11
592	10515	17.76
593	10496	17.70
594	10707	18.03
595	10238	17.21
596	10273	17.24
597	11175	18.72
598	10580	17.69
599	10592	17.68
600	10482	17.47
601	10357	17.23
602	10366	17.22
603	10577	17.54
604	10842	17.95
605	14937	24.69
606	14929	24.64
607	14966	24.66
608	14985	24.65
609	15013	24.65
610	15041	24.66
611	15065	24.66
612	15079	24.64
613	12499	20.39
614	12235	19.93
615	10663	17.34
616	10605	17.22
617	10620	17.21
618	11165	18.07
619	11105	17.94
620	10934	17.64
621	10979	17.68
622	10986	17.66
623	11009	17.67
624	11017	17.66
625	11014	17.62
626	11050	17.65
627	11064	17.65
628	11094	17.67
629	11117	17.67
630	11132	17.67
631	11137	17.65
632	11171	17.68
633	11181	17.66
634	11192	17.65
635	11716	18.45
636	11238	17.67
637	11270	17.69
638	11272	17.67
639	11286	17.66
640	11301	17.66
641	12085	18.85
642	12901	20.10
643	13477	20.96
644	11849	18.40
645	12339	19.13
646	11117	17.21
647	11401	17.62
648	11343	17.50
649	11178	17.22
650	11286	17.36
651	11200	17.20
652	11235	17.23
653	11238	17.21
654	12498	19.11
655	14034	21.43
656	12754	19.44
657	11606	17.67
658	11640	17.69
659	13038	19.78
660	11674	17.69
661	11679	17.67
662	11700	17.67
663	11717	17.67
664	13316	20.05
665	31902	47.97
666	15037	22.58
667	16478	24.70
668	16283	24.38
669	12586	18.81
670	11830	17.66
671	11859	17.67
672	11868	17.66
673	11661	17.33
674	11591	17.20
675	11612	17.20
676	11648	17.23
677	11647	17.20
678	11657	17.19
679	11682	17.20
680	13128	19.31
681	11889	17.46
682	11726	17.19
683	12471	18.26
684	16901	24.71
685	12773	18.65
686	12153	17.72
687	12140	17.67
688	12158	17.67
689	12172	17.67
690	12203	17.69
691	12203	17.66
692	12253	17.71
693	12264	17.70
694	12259	17.66
695	12291	17.68
696	12305	17.68
697	12326	17.68
698	12564	18.00
699	12364	17.69
700	12434	17.76
701	13414	19.14
702	12312	17.54
703	12358	17.58
704	12346	17.54
705	12144	17.23
706	12152	17.21
707	12177	17.22
708	12177	17.20
709	12219	17.23
710	12222	17.21
711	12230	17.20
712	12258	17.22
713	12620	17.70
714	14089	19.73
715	12649	17.69
716	12661	17.68
717	12672	17.67
718	12703	17.69
719	12817	17.83
720	12713	17.66
721	12765	17.70
722	12794	17.72
723	12799	17.70
724	12818	17.70
725	12835	17.70
726	12983	17.88
727	12851	17.68
728	12857	17.66
729	12907	17.71
730	12916	17.69
731	12913	17.66
732	12941	17.68
733	12967	17.69
734	12969	17.67
735	13012	17.70
736	13036	17.71
737	13031	17.68
738	13050	17.68
739	13083	17.70
740	14851	20.07
741	14396	19.43
742	13136	17.70
743	13468	18.13
744	13234	17.79
745	13855	18.60
746	18599	24.93
747	14539	19.46
748	13233	17.69
749	13239	17.68
750	13265	17.69
751	13489	17.96
752	13289	17.67
753	13346	17.72
754	24774	32.86
755	24455	32.39
756	15525	20.54
757	13379	17.67
758	13409	17.69
759	13427	17.69
760	13661	17.98
761	18752	24.64
762	13503	17.72
763	13487	17.68
764	13516	17.69
765	14451	18.89
766	13555	17.70
767	13536	17.65
768	13579	17.68
769	13605	17.69
770	13634	17.71
771	15090	19.57
772	13258	17.17
773	13329	17.24
774	14780	19.10
775	15000	19.35
776	15215	19.61
777	13812	17.78
778	15111	19.42
779	14666	18.83
780	19372	24.84
781	19266	24.67
782	19409	24.82
783	19332	24.69
784	19338	24.67
785	19368	24.67
786	19401	24.68
787	19424	24.68
788	19436	24.66
789	19464	24.67
790	19364	24.51
791	14636	18.50
792	17939	22.65
793	14778	18.64
794	14098	17.76
795	14045	17.67
796	14070	17.68
797	15923	19.98
798	13734	17.21
799	13745	17.20
800	16973	21.22
801	14146	17.66
802	14714	18.35
803	13820	17.21
804	13848	17.22
805	13848	17.20
806	13884	17.23
807	13904	17.23
808	13915	17.22
809	13934	17.22
810	13952	17.22
811	15554	19.18
812	16645	20.50
813	14272	17.55
814	14687	18.04
815	14805	18.17
816	14786	18.12
817	14447	17.68
818	14477	17.70
819	14486	17.69
820	14504	17.69
821	14595	17.78
822	14542	17.69
823	14557	17.69
824	16009	19.43
825	14589	17.68
826	14604	17.68
827	14633	17.69
828	18072	21.83
829	14668	17.69
