N	Total Time	Average CPE
483	20220	41.86
484	19514	40.32
485	19553	40.32
486	19621	40.37
487	19659	40.37
488	20555	42.12
489	19768	40.43
490	19824	40.46
491	19917	40.56
492	19970	40.59
493	20170	40.91
494	20075	40.64
495	20128	40.66
496	20185	40.70
497	20212	40.67
498	20294	40.75
499	20349	40.78
500	21288	42.58
501	20528	40.97
502	20570	40.98
503	20611	40.98
504	20683	41.04
505	20747	41.08
506	21203	41.90
507	20777	40.98
508	20834	41.01
509	22765	44.72
510	24321	47.69
511	21004	41.10
512	21077	41.17
513	21207	41.34
514	20903	40.67
515	20993	40.76
516	24939	48.33
517	24902	48.17
518	21553	41.61
519	21600	41.62
520	21679	41.69
521	21788	41.82
522	21832	41.82
523	26159	50.02
524	22344	42.64
525	21751	41.43
526	21807	41.46
527	21881	41.52
528	24187	45.81
529	22270	42.10
530	22336	42.14
531	22814	42.96
532	22480	42.26
533	22521	42.25
534	22610	42.34
535	22665	42.36
536	22743	42.43
537	23093	43.00
538	22842	42.46
539	22926	42.53
540	23003	42.60
541	29091	53.77
542	22785	42.04
543	22844	42.07
544	22899	42.09
545	22963	42.13
546	23016	42.15
547	23077	42.19
548	23947	43.70
549	24275	44.22
550	23375	42.50
551	23433	42.53
552	23492	42.56
553	23520	42.53
554	23595	42.59
555	24123	43.46
556	23730	42.68
557	26591	47.74
558	28544	51.15
559	29218	52.27
560	28855	51.53
561	24431	43.55
562	24533	43.65
563	24609	43.71
564	24643	43.69
565	24711	43.74
566	26038	46.00
567	24376	42.99
568	25271	44.49
569	26497	46.57
570	27808	48.79
571	28164	49.32
572	27467	48.02
573	25208	43.99
574	25424	44.29
575	25368	44.12
576	25397	44.09
577	25465	44.13
578	25662	44.40
579	25591	44.20
580	25672	44.26
581	25739	44.30
582	25812	44.35
583	26355	45.21
584	25662	43.94
585	25744	44.01
586	26722	45.60
587	25809	43.97
588	26210	44.57
589	26220	44.52
590	29047	49.23
591	26363	44.61
592	26424	44.64
593	26475	44.65
594	26553	44.70
595	30255	50.85
596	26735	44.86
597	26727	44.77
598	42624	71.28
599	28862	48.18
600	27420	45.70
601	26768	44.54
602	26804	44.52
603	26913	44.63
604	27571	45.65
605	27050	44.71
606	27096	44.71
607	27170	44.76
608	27227	44.78
609	27294	44.82
610	27349	44.83
611	28095	45.98
612	27494	44.92
613	29042	47.38
614	29334	47.78
615	28228	45.90
616	34173	55.48
617	29698	48.13
618	29155	47.18
619	27910	45.09
620	27972	45.12
621	28050	45.17
622	28107	45.19
623	28169	45.22
624	28228	45.24
625	28279	45.25
626	28358	45.30
627	28478	45.42
628	28485	45.36
629	29133	46.32
630	30406	48.26
631	29016	45.98
632	29211	46.22
633	29150	46.05
634	32383	51.08
635	29048	45.74
636	29077	45.72
637	31683	49.74
638	29116	45.64
639	29170	45.65
640	29251	45.70
641	33289	51.93
642	30438	47.41
643	29931	46.55
644	29517	45.83
645	31194	48.36
646	35943	55.64
647	32997	51.00
648	29796	45.98
649	29867	46.02
650	29932	46.05
651	30005	46.09
652	30099	46.16
653	30159	46.19
654	31238	47.76
655	31401	47.94
656	30721	46.83
657	34835	53.02
658	37158	56.47
659	32710	49.64
660	30638	46.42
661	30714	46.47
662	30784	46.50
663	30837	46.51
664	31672	47.70
665	31003	46.62
666	31182	46.82
667	31177	46.74
668	31243	46.77
669	31293	46.78
670	32584	48.63
671	33014	49.20
672	31642	47.09
673	31714	47.12
674	31763	47.13
675	38099	56.44
676	32285	47.76
677	31833	47.02
678	31922	47.08
679	31983	47.10
680	32053	47.14
681	32118	47.16
682	32233	47.26
683	32290	47.28
684	32385	47.35
685	32828	47.92
686	32548	47.45
687	34065	49.59
688	32712	47.55
689	32772	47.56
690	32831	47.58
691	32892	47.60
692	33770	48.80
693	34364	49.59
694	33102	47.70
695	33177	47.74
696	33343	47.91
697	37600	53.95
698	36334	52.05
699	33581	48.04
700	35797	51.14
701	34126	48.68
702	34122	48.61
703	34254	48.73
704	34249	48.65
705	34296	48.65
706	34390	48.71
707	37762	53.41
708	34740	49.07
709	34182	48.21
710	34285	48.29
711	34360	48.33
712	36759	51.63
713	34903	48.95
714	36660	51.34
715	35999	50.35
716	34754	48.54
717	34841	48.59
718	37044	51.59
719	35452	49.31
720	35519	49.33
721	35566	49.33
722	35637	49.36
723	35694	49.37
724	35794	49.44
725	35855	49.46
726	37400	51.52
727	38032	52.31
728	37783	51.90
729	36110	49.53
730	37999	52.05
731	35882	49.09
732	35966	49.13
733	36069	49.21
734	36144	49.24
735	36205	49.26
736	38319	52.06
737	41102	55.77
738	44214	59.91
739	38713	52.39
740	36931	49.91
741	36850	49.73
742	36815	49.62
743	36864	49.62
744	36983	49.71
745	37051	49.73
746	37164	49.82
747	37223	49.83
748	37387	49.98
749	42749	57.07
750	38617	51.49
751	42825	57.02
752	40180	53.43
753	37831	50.24
754	37865	50.22
755	37941	50.25
756	38051	50.33
757	38100	50.33
758	38192	50.39
759	40579	53.46
760	38304	50.40
761	38399	50.46
762	39897	52.36
763	41013	53.75
764	38972	51.01
765	43121	56.37
766	38779	50.63
767	38877	50.69
768	42412	55.22
769	42695	55.52
770	39366	51.12
771	39412	51.12
772	39522	51.19
773	39536	51.15
774	39662	51.24
775	40890	52.76
776	40090	51.66
777	39961	51.43
778	42594	54.75
779	39901	51.22
780	41691	53.45
781	43947	56.27
782	43682	55.86
783	40080	51.19
784	40172	51.24
785	40261	51.29
786	40245	51.20
787	40756	51.79
788	40412	51.28
789	40452	51.27
790	40566	51.35
791	40628	51.36
792	40711	51.40
793	42726	53.88
794	42897	54.03
795	41565	52.28
796	41543	52.19
797	41645	52.25
798	46792	58.64
799	42709	53.45
800	42499	53.12
801	41573	51.90
802	41747	52.05
803	41735	51.97
804	41817	52.01
805	42100	52.30
806	43405	53.85
807	43953	54.46
808	42603	52.73
809	42692	52.77
810	44965	55.51
811	45767	56.43
812	42962	52.91
813	42639	52.45
814	42917	52.72
815	43281	53.11
